Kingdom,DNAtype,SpeciesID,Ncodons,SpeciesName,,,,,,,
vrt,1,190870,4199,mitochondrion Sceloporus undulatus tristichus,,,,,,,
vrt,1,190871,5813,mitochondrion Sceloporus undulatus hyacinthinus,,,,,,,
vrt,1,190876,1615,mitochondrion Sceloporus undulatus elongatus,,,,,,,
vrt,1,190978,6610,mitochondrion Larus novaehollandiae scopulinus,,,,,,,
vrt,1,191197,2393,mitochondrion Buergeria buergeri,,,,,,,
vrt,0,192075,1365,Pelteobagrus fulvidraco,,,,,,,
vrt,1,192871,2364,mitochondrion Abudefduf vaigiensis,,,,,,,
vrt,1,193064,1905,mitochondrion Cyanopica cyanus pallescens,,,,,,,
vrt,1,193139,1458,mitochondrion Poeciliopsis monacha x P. monacha x P. lucida,,,,,,,
vrt,1,193140,1458,mitochondrion Poeciliopsis monacha x P. lucida x P. lucida,,,,,,,
vrt,1,193141,1807,mitochondrion Poeciliopsis monacha x P. lucida x P. viriosa,,,,,,,
vrt,1,194408,1893,mitochondrion Rhinatrema bivittatum,,,,,,,
vrt,1,194415,1432,mitochondrion Ichthyophis glutinosus,,,,,,,
vrt,1,194453,1136,mitochondrion Dascyllus strasburgi,,,,,,,
vrt,1,194526,1432,mitochondrion Gegeneophis ramaswamii,,,,,,,
vrt,0,194601,12271,Vipera aspis aspis,,,,,,,
vrt,1,194947,1961,mitochondrion Tangara mexicana,,,,,,,
vrt,1,195090,1396,mitochondrion Lamprologus ocellatus,,,,,,,
vrt,1,195321,3117,mitochondrion Plesiobatis daviesi,,,,,,,
vrt,1,195615,7156,mitochondrion Hippoglossus stenolepis,,,,,,,
vrt,1,195821,1379,mitochondrion Anableps anableps,,,,,,,
vrt,1,195827,17397,mitochondrion Aphanius anatoliae anatoliae,,,,,,,
vrt,1,195833,2667,mitochondrion Aphanius anatoliae transgrediens,,,,,,,
vrt,1,195836,3988,mitochondrion Aphanius danfordii,,,,,,,
vrt,1,195839,2343,mitochondrion Aphanius sophiae,,,,,,,
vrt,1,195841,4337,mitochondrion Aphanius villwocki,,,,,,,
vrt,1,195851,2723,mitochondrion Aphanius vladykovi,,,,,,,
vrt,0,195937,3525,Pundamilia pundamilia,,,,,,,
vrt,1,196032,1620,mitochondrion Aphanius dispar dispar,,,,,,,
vrt,1,196038,4877,mitochondrion Myiarchus tyrannulus,,,,,,,
vrt,1,196045,1041,mitochondrion Pachyramphus polychopterus,,,,,,,
vrt,1,196072,1783,mitochondrion Sardinella maderensis,,,,,,,
vrt,1,196075,1783,mitochondrion Sprattus sprattus,,,,,,,
vrt,1,196253,2385,mitochondrion Xenopeltis unicolor,,,,,,,
vrt,0,196418,2994,Hoplocephalus stephensii,,,,,,,
vrt,1,196523,3952,mitochondrion Chalcites basalis,,,,,,,
vrt,1,197186,4343,mitochondrion Poeciliopsis monacha x P. lucida,,,,,,,
vrt,1,197521,11838,mitochondrion Alethe diademata,,,,,,,
vrt,1,197870,5394,mitochondrion Thryothorus nigricapillus,,,,,,,
vrt,1,197887,1136,mitochondrion Chromis atrilobata,,,,,,,
vrt,1,197888,1418,mitochondrion Chromis multilineata,,,,,,,
vrt,1,198507,2617,mitochondrion Labeo senegalensis,,,,,,,
vrt,1,198936,1129,mitochondrion Ammodramus henslowii,,,,,,,
vrt,1,198938,20858,mitochondrion Amphispiza belli,,,,,,,
vrt,1,200364,2272,mitochondrion Myiarchus oberi,,,,,,,
vrt,1,200366,1987,mitochondrion Contopus latirostris,,,,,,,
vrt,1,200368,1704,mitochondrion Turdus fumigatus,,,,,,,
vrt,1,200369,19826,mitochondrion Turdus plumbeus,,,,,,,
vrt,1,200370,3124,mitochondrion Tyrannus dominicensis,,,,,,,
vrt,1,200373,1654,mitochondrion Cichlherminia lherminieri,,,,,,,
vrt,1,200375,1136,mitochondrion Cyanophaia bicolor,,,,,,,
vrt,1,201470,1388,mitochondrion Cacicus cela cela,,,,,,,
vrt,1,201476,1041,mitochondrion Cacicus chrysopterus,,,,,,,
vrt,1,202946,6251,mitochondrion Apteryx australis mantelli,,,,,,,
vrt,1,203787,1075,mitochondrion Bradypterus cinnamomeus,,,,,,,
vrt,1,204056,2829,mitochondrion Myiarchus ferox,,,,,,,
vrt,1,204059,12077,mitochondrion Myiarchus swainsoni,,,,,,,
vrt,1,204060,1922,mitochondrion Myiarchus tuberculifer,,,,,,,
vrt,1,204882,3123,mitochondrion Alcippe morrisonia schaefferi,,,,,,,
vrt,1,204883,2429,mitochondrion Alcippe morrisonia morrisonia,,,,,,,
vrt,1,205135,2472,mitochondrion Puntius ticto,,,,,,,
vrt,0,205486,1063,Cynotilapia afra,,,,,,,
vrt,1,206100,1784,mitochondrion Capros aper,,,,,,,
vrt,1,206124,1784,mitochondrion Macroramphosus scolopax,,,,,,,
vrt,1,206552,9560,mitochondrion Amphibolurus nobbi coggeri,,,,,,,
vrt,1,206609,2760,mitochondrion Tympanocryptis tetraporophora,,,,,,,
vrt,1,206610,3105,mitochondrion Tympanocryptis pinguicolla,,,,,,,
vrt,1,207698,2284,mitochondrion Aerodramus maximus lowi,,,,,,,
vrt,1,207703,3782,mitochondrion Collocalia esculenta cyanoptila,,,,,,,
vrt,1,208524,3799,mitochondrion Gallus gallus spadiceus,,,,,,,
vrt,1,208525,3799,mitochondrion Gallus gallus bankiva,,,,,,,
vrt,0,208526,1346,Gallus gallus gallus,,,,,,,
vrt,1,208526,3799,mitochondrion Gallus gallus gallus,,,,,,,
vrt,1,209617,1226,mitochondrion Empidonax albigularis australis,,,,,,,
vrt,1,209618,2535,mitochondrion Empidonax alnorum,,,,,,,
vrt,1,209621,1690,mitochondrion Empidonax atriceps,,,,,,,
vrt,1,209624,1690,mitochondrion Empidonax fulvifrons rubicundus,,,,,,,
vrt,1,209625,1690,mitochondrion Empidonax difficilis insulicola,,,,,,,
vrt,1,209627,1690,mitochondrion Empidonax occidentalis hellmayri,,,,,,,
vrt,1,209628,1690,mitochondrion Empidonax virescens,,,,,,,
vrt,1,209629,2535,mitochondrion Empidonax wrightii,,,,,,,
vrt,1,210202,2386,mitochondrion Rhacophorus schlegelii,,,,,,,
vrt,0,211488,1695,Carassius auratus x Cyprinus carpio (tetraploid hybrids of red,,,,,,,
vrt,1,211488,2734,mitochondrion Carassius auratus x Cyprinus carpio (tetraploid,,,,,,,
vrt,0,211491,1944,Carassius auratus x Cyprinus carpio x Carassius cuvieri (triploid,,,,,,,
vrt,1,211984,1730,mitochondrion Leiocephalus personatus,,,,,,,
vrt,1,213890,10062,mitochondrion Parus minor,,,,,,,
vrt,1,214353,1905,mitochondrion Regulus regulus azoricus,,,,,,,
vrt,1,214438,3424,mitochondrion Spizaetus nipalensis,,,,,,,
vrt,0,214486,1447,Sebastes schlegelii,,,,,,,
vrt,1,214486,3454,mitochondrion Sebastes schlegelii,,,,,,,
vrt,0,214812,2553,Siniperca kneri,,,,,,,
vrt,1,215339,1458,mitochondrion Eurypegasus draconis,,,,,,,
vrt,1,215342,1462,mitochondrion Pegasus volitans,,,,,,,
vrt,1,215343,1784,mitochondrion Fistularia commersonii,,,,,,,
vrt,0,215347,2072,Epinephelus akaara,,,,,,,
vrt,1,215378,2534,mitochondrion Halichoeres melanurus,,,,,,,
vrt,0,215402,4181,Channa argus,,,,,,,
vrt,1,215407,2047,mitochondrion Ranzania laevis,,,,,,,
vrt,1,216825,2904,mitochondrion Pterocles namaqua,,,,,,,
vrt,1,216881,3470,mitochondrion Milvus migrans migrans,,,,,,,
vrt,1,217026,8220,mitochondrion Auxis rochei,,,,,,,
vrt,1,217132,13880,mitochondrion Calidris ptilocnemis,,,,,,,
vrt,0,217509,1115,Carassius carassius,,,,,,,
vrt,1,217509,2734,mitochondrion Carassius carassius,,,,,,,
vrt,0,217853,2732,Halichoeres tenuispinis,,,,,,,
vrt,0,219752,4013,Odontesthes bonariensis,,,,,,,
vrt,1,219819,1523,mitochondrion Sheppardia aurantithorax,,,,,,,
vrt,1,221863,2137,mitochondrion Chirocentrus dorab,,,,,,,
vrt,1,221866,1458,mitochondrion Jenkinsia lamprotaenia,,,,,,,
vrt,1,221867,1784,mitochondrion Salanx ariakensis,,,,,,,
vrt,1,221869,1783,mitochondrion Sundasalanx mekongensis,,,,,,,
vrt,1,222834,4910,mitochondrion Hypoplectrus indigo,,,,,,,
vrt,1,223211,2047,mitochondrion Masturus lanceolatus,,,,,,,
vrt,1,223795,1788,mitochondrion Doederleinia berycoides,,,,,,,
vrt,1,224713,1783,mitochondrion Dorosoma petenense,,,,,,,
vrt,1,224716,1784,mitochondrion Etrumeus teres,,,,,,,
vrt,1,225060,2443,mitochondrion Micropterus punctulatus,,,,,,,
vrt,1,225061,2093,mitochondrion Micropterus coosae,,,,,,,
vrt,1,225391,2094,mitochondrion Micropterus floridanus,,,,,,,
vrt,1,225393,1396,mitochondrion Micropterus notius,,,,,,,
vrt,1,225394,1745,mitochondrion Micropterus cataractae,,,,,,,
vrt,1,225757,1784,mitochondrion Siganus fuscescens,,,,,,,
vrt,1,227091,1041,mitochondrion Blanus cinereus,,,,,,,
vrt,1,227170,2908,mitochondrion Burhinus magnirostris,,,,,,,
vrt,1,227177,2904,mitochondrion Cursorius temminckii,,,,,,,
vrt,1,227182,2905,mitochondrion Chionis minor,,,,,,,
vrt,1,227184,2904,mitochondrion Rynchops niger,,,,,,,
vrt,1,227192,2901,mitochondrion Pedionomus torquatus,,,,,,,
vrt,1,227226,2522,mitochondrion Nycticryphes semicollaris,,,,,,,
vrt,1,227228,2905,mitochondrion Pluvianellus socialis,,,,,,,
vrt,1,227231,2904,mitochondrion Himantopus mexicanus,,,,,,,
vrt,1,227233,2901,mitochondrion Attagis gayi,,,,,,,
vrt,1,228308,5424,mitochondrion Alethe poliocephala,,,,,,,
vrt,1,228309,3807,mitochondrion Alethe castanea,,,,,,,
vrt,1,228310,1142,mitochondrion Alethe fuelleborni,,,,,,,
vrt,1,228312,1143,mitochondrion Alethe poliophrys,,,,,,,
vrt,1,228321,7165,mitochondrion Pogonocichla stellata,,,,,,,
vrt,1,228328,1164,mitochondrion Malurus leucopterus leucopterus,,,,,,,
vrt,1,228329,1866,mitochondrion Malurus leucopterus leuconotus,,,,,,,
vrt,1,228346,1267,mitochondrion Lamprogrammus niger,,,,,,,
vrt,1,228417,1054,mitochondrion Burhinus senegalensis,,,,,,,
vrt,1,228418,1050,mitochondrion Treron sieboldii,,,,,,,
vrt,1,228440,1026,mitochondrion Craugastor gollmeri,,,,,,,
vrt,1,228446,1396,mitochondrion Eleutherodactylus rhodopis,,,,,,,
vrt,1,229059,3009,mitochondrion Sphoeroides pachygaster,,,,,,,
vrt,1,229062,18995,mitochondrion Diodon holocanthus,,,,,,,
vrt,1,229281,1704,mitochondrion Cobitis strumicae,,,,,,,
vrt,1,229550,2285,mitochondrion Amazona ochrocephala nattereri,,,,,,,
vrt,1,231559,1375,mitochondrion Vermivora luciae,,,,,,,
vrt,1,231561,1376,mitochondrion Vermivora chrysoptera,,,,,,,
vrt,1,231562,1376,mitochondrion Vermivora pinus,,,,,,,
vrt,1,231563,3380,mitochondrion Myioborus albifrons,,,,,,,
vrt,1,231566,1375,mitochondrion Dendroica caerulescens,,,,,,,
vrt,1,231567,1376,mitochondrion Dendroica palmarum,,,,,,,
vrt,1,231568,1376,mitochondrion Dendroica castanea,,,,,,,
vrt,1,231570,1719,mitochondrion Oporornis agilis,,,,,,,
vrt,1,231571,1376,mitochondrion Seiurus motacilla,,,,,,,
vrt,1,231572,1493,mitochondrion Wilsonia citrina,,,,,,,
vrt,1,231573,3380,mitochondrion Myioborus albifacies,,,,,,,
vrt,1,232193,2623,mitochondrion Lutjanus russellii,,,,,,,
vrt,0,232977,2431,Lucania goodei,,,,,,,
vrt,1,235290,33213,mitochondrion Anolis allisoni,,,,,,,
vrt,1,235295,1384,mitochondrion Anolis bremeri,,,,,,,
vrt,1,235296,2076,mitochondrion Anolis brunneus,,,,,,,
vrt,1,235313,1038,mitochondrion Anolis longiceps,,,,,,,
vrt,1,235321,1730,mitochondrion Anolis quadriocellifer,,,,,,,
vrt,0,235554,2217,Vipera ammodytes montandoni,,,,,,,
vrt,1,236053,2440,mitochondrion Turdus olivaceus,,,,,,,
vrt,1,236055,3724,mitochondrion Turdus abyssinicus,,,,,,,
vrt,1,236737,1038,mitochondrion Uromastyx ocellata,,,,,,,
vrt,1,236743,1038,mitochondrion Uromastyx ornata,,,,,,,
vrt,1,237563,1136,mitochondrion Serranus tortugarum,,,,,,,
vrt,1,237980,1730,mitochondrion Anolis armouri,,,,,,,
vrt,1,237981,6919,mitochondrion Anolis whitemani,,,,,,,
vrt,1,237982,2076,mitochondrion Anolis shrevei,,,,,,,
vrt,1,238060,1784,mitochondrion Naso lopezi,,,,,,,
vrt,1,238856,11430,mitochondrion Garrulax canorus canorus,,,,,,,
vrt,1,238857,1905,mitochondrion Garrulax canorus owstoni,,,,,,,
vrt,1,238858,4953,mitochondrion Garrulax canorus taewanus,,,,,,,
vrt,1,238988,1136,mitochondrion Myiarchus stolidus,,,,,,,
vrt,0,239089,2776,Oreochromis aureus x Oreochromis niloticus,,,,,,,
vrt,1,240152,2077,mitochondrion Aulorhynchus flavidus,,,,,,,
vrt,1,240589,9623,mitochondrion Basileuterus rivularis,,,,,,,
vrt,1,240590,1944,mitochondrion Basileuterus leucoblepharus,,,,,,,
vrt,1,240591,3132,mitochondrion Dendroica fusca,,,,,,,
vrt,1,241258,2137,mitochondrion Diagramma pictum,,,,,,,
vrt,1,241348,6806,mitochondrion Stethojulis bandanensis,,,,,,,
vrt,1,241363,1610,mitochondrion Odax cyanomelas,,,,,,,
vrt,1,241500,7363,mitochondrion Novaculichthys taeniourus,,,,,,,
vrt,1,241836,1784,mitochondrion Trachyrincus murrayi,,,,,,,
vrt,0,242054,2009,Gloydius blomhoffi,,,,,,,
vrt,1,242806,5672,mitochondrion Scarus ghobban,,,,,,,
vrt,1,243320,1137,mitochondrion Apus melba,,,,,,,
vrt,1,244216,2763,mitochondrion Hynobius amjiensis,,,,,,,
vrt,0,244447,1770,Cynoglossus semilaevis,,,,,,,
vrt,1,244699,5961,mitochondrion Henicorhina leucophrys,,,,,,,
vrt,0,245073,2067,Ichthyomyzon fossor,,,,,,,
vrt,1,245147,3744,mitochondrion Pseudohynobius tsinpaensis,,,,,,,
vrt,1,245564,1723,mitochondrion Oporornis philadelphia,,,,,,,
vrt,1,245567,1524,mitochondrion Parus varius varius,,,,,,,
vrt,1,245701,2167,mitochondrion Triacanthodes anomalus,,,,,,,
vrt,1,245703,2169,mitochondrion Trixiphichthys weberi,,,,,,,
vrt,1,245847,4220,mitochondrion Nesomimus trifasciatus,,,,,,,
vrt,1,245849,7509,mitochondrion Nesomimus parvulus,,,,,,,
vrt,1,245850,4567,mitochondrion Nesomimus macdonaldi,,,,,,,
vrt,0,245875,1053,Pleuronectes yokohamae,,,,,,,
vrt,1,245877,3132,mitochondrion Sterna eurygnatha,,,,,,,
vrt,0,246182,1249,Vipera aspis atra,,,,,,,
vrt,0,246549,1248,Vipera ammodytes ruffoi,,,,,,,
vrt,1,247392,2274,mitochondrion Herichthys cyanoguttatum,,,,,,,
vrt,1,247393,1137,mitochondrion Herichthys minckleyi,,,,,,,
vrt,1,247396,1137,mitochondrion Herichthys tamasopoensis,,,,,,,
vrt,1,247398,1137,mitochondrion Herichthys pantostictus,,,,,,,
vrt,1,247401,1516,mitochondrion Thorichthys callolepis,,,,,,,
vrt,1,247403,1894,mitochondrion Herichthys bartoni,,,,,,,
vrt,1,247407,1516,mitochondrion Thorichthys helleri,,,,,,,
vrt,1,247410,2274,mitochondrion Vieja guttulata,,,,,,,
vrt,1,247411,1515,mitochondrion Cichlasoma trimaculatum,,,,,,,
vrt,1,247628,12485,mitochondrion Scarus rubroviolaceus,,,,,,,
vrt,1,248307,14986,mitochondrion Basileuterus fulvicauda,,,,,,,
vrt,1,252142,5298,mitochondrion Vieja fenestrata,,,,,,,
vrt,1,252593,8804,mitochondrion Ophisternon aenigmaticum,,,,,,,
vrt,1,252789,1074,mitochondrion Morphnus guianensis,,,,,,,
vrt,1,254444,4329,mitochondrion Batis mixta,,,,,,,
vrt,1,255380,1273,mitochondrion Corythopis torquata,,,,,,,
vrt,1,255465,1047,mitochondrion Etheostoma punctulatum,,,,,,,
vrt,1,255644,2365,mitochondrion Parargyrops edita,,,,,,,
vrt,0,255717,1621,Liparis atlanticus,,,,,,,
vrt,0,255923,1196,Plethodon dorsalis,,,,,,,
vrt,0,255929,2130,Plethodon websteri,,,,,,,
vrt,1,256424,1137,mitochondrion Esox reichertii,,,,,,,
vrt,0,257756,1985,Hypnos monopterygium,,,,,,,
vrt,0,259325,4015,Gloydius blomhoffi brevicaudus,,,,,,,
vrt,1,259913,33267,mitochondrion Platalea minor,,,,,,,
vrt,1,260101,1388,mitochondrion Bradypterus castaneus,,,,,,,
vrt,1,260104,3538,mitochondrion Locustella lanceolata,,,,,,,
vrt,1,260105,2429,mitochondrion Locustella naevia,,,,,,,
vrt,1,260108,2218,mitochondrion Urosphena squameiceps,,,,,,,
vrt,1,260613,2692,mitochondrion Indotestudo forstenii,,,,,,,
vrt,1,260614,2687,mitochondrion Manouria emys,,,,,,,
vrt,1,260902,1524,mitochondrion Emberiza cioides,,,,,,,
vrt,1,261001,1433,mitochondrion Scolecomorphus vittatus,,,,,,,
vrt,1,261076,2737,mitochondrion Synodus variegatus,,,,,,,
vrt,1,261078,3354,mitochondrion Raja porosa,,,,,,,
vrt,1,261498,4439,mitochondrion Geocalamus acutus,,,,,,,
vrt,1,261503,2060,mitochondrion Rhineura floridana,,,,,,,
vrt,1,262098,2478,mitochondrion Gymnogobius petschiliensis,,,,,,,
vrt,1,262101,2240,mitochondrion Rhadinocentrus ornatus,,,,,,,
vrt,1,262585,1429,mitochondrion Uraeotyphlus cf. oxyurus MW-212,,,,,,,
vrt,1,262770,3103,mitochondrion Batrachomoeus trispinosus,,,,,,,
vrt,1,262771,3585,mitochondrion Porichthys myriaster,,,,,,,
vrt,0,263669,2728,Plethodon aureolus,,,,,,,
vrt,0,263670,3884,Plethodon chattahoochee,,,,,,,
vrt,0,263671,18347,Plethodon shermani,,,,,,,
vrt,0,263672,4448,Plethodon cheoah,,,,,,,
vrt,0,263673,1699,Plethodon kentucki,,,,,,,
vrt,1,263870,1783,mitochondrion Pseudaspius leptocephalus,,,,,,,
vrt,1,264149,2166,mitochondrion Arothron firmamentum,,,,,,,
vrt,1,264150,2165,mitochondrion Canthigaster coronatus,,,,,,,
vrt,1,264151,2165,mitochondrion Canthigaster rivulatus,,,,,,,
vrt,1,264447,2937,mitochondrion Tribolodon nakamurai,,,,,,,
vrt,1,264485,2843,mitochondrion Lepidophyma flavimaculatum,,,,,,,
vrt,1,264816,2557,mitochondrion Dendroica vitellina crawfordi,,,,,,,
vrt,1,264817,2397,mitochondrion Dendroica vitellina vitellina,,,,,,,
vrt,0,267130,1666,Acanthogobius hasta,,,,,,,
vrt,1,267130,3193,mitochondrion Acanthogobius hasta,,,,,,,
vrt,1,267976,1407,mitochondrion Padda oryzivora,,,,,,,
vrt,1,269058,1137,mitochondrion Esox americanus americanus,,,,,,,
vrt,1,270527,2355,mitochondrion Solenostomus cyanopterus,,,,,,,
vrt,1,270546,1784,mitochondrion Aeoliscus strigatus,,,,,,,
vrt,1,270574,1262,mitochondrion Labracinus cyclophthalmus,,,,,,,
vrt,1,271451,2457,mitochondrion Pantherophis slowinskii,,,,,,,
vrt,1,272192,9625,mitochondrion Hyla meridionalis,,,,,,,
vrt,1,272720,2792,mitochondrion Lepidiolamprologus attenuatus,,,,,,,
vrt,1,272722,1047,mitochondrion Julidochromis ornatus,,,,,,,
vrt,1,272724,1741,mitochondrion Lamprologus lemairii,,,,,,,
vrt,1,273519,2222,mitochondrion Amphisbaena schmidti,,,,,,,
vrt,1,273520,5676,mitochondrion Bipes tridactylus,,,,,,,
vrt,1,273521,4299,mitochondrion Bipes canaliculatus,,,,,,,
vrt,0,274825,2364,Aipysurus eydouxii,,,,,,,
vrt,1,27589,3121,mitochondrion Raja radiata,,,,,,,
vrt,1,27687,7379,mitochondrion Erpetoichthys calabaricus,,,,,,,
vrt,0,27689,8767,Acipenser baerii,,,,,,,
vrt,1,27697,1810,mitochondrion Sardina pilchardus,,,,,,,
vrt,1,27704,2746,mitochondrion Gobio gobio,,,,,,,
vrt,0,27706,7762,Micropterus salmoides,,,,,,,
vrt,1,27706,6638,mitochondrion Micropterus salmoides,,,,,,,
vrt,1,27717,2937,mitochondrion Tinca tinca,,,,,,,
vrt,1,27749,1745,mitochondrion Limnochromis auritus,,,,,,,
vrt,0,27751,1941,Melanochromis auratus,,,,,,,
vrt,0,27755,2106,Ophthalmotilapia ventralis,,,,,,,
vrt,1,27757,1396,mitochondrion Paracyprichromis brieni,,,,,,,
vrt,1,27763,1047,mitochondrion Tanganicodus irsacae,,,,,,,
vrt,0,27778,1443,Ameiurus nebulosus,,,,,,,
vrt,1,27779,2120,mitochondrion Protopterus dolloi,,,,,,,
vrt,0,27781,1716,Aulonocara hansbaenschi,,,,,,,
vrt,1,278164,3083,mitochondrion Alosa alosa,,,,,,,
vrt,1,278165,1950,mitochondrion Alosa fallax,,,,,,,
vrt,1,278186,2598,mitochondrion Gekko vittatus,,,,,,,
vrt,1,278977,2121,mitochondrion Abronia graminea,,,,,,,
vrt,0,281464,1076,Plecoglossus altivelis altivelis,,,,,,,
vrt,1,282260,2456,mitochondrion Ambystoma andersoni,,,,,,,
vrt,1,282261,2456,mitochondrion Ambystoma dumerilii,,,,,,,
vrt,1,283025,1784,mitochondrion Pholis crassispina,,,,,,,
vrt,1,283161,1136,mitochondrion Pteroglossus torquatus,,,,,,,
vrt,1,283373,2352,mitochondrion Cypselurus hiraii,,,,,,,
vrt,0,28377,3051,Anolis carolinensis,,,,,,,
vrt,1,28377,3806,mitochondrion Anolis carolinensis,,,,,,,
vrt,1,284022,3465,mitochondrion Hynobius formosanus,,,,,,,
vrt,1,284239,3676,mitochondrion Chinemys reevesi,,,,,,,
vrt,1,285011,1136,mitochondrion Pteroglossus viridis,,,,,,,
vrt,1,285227,1012,mitochondrion Euphonia fulvicrissa,,,,,,,
vrt,1,285229,3855,mitochondrion Pionopsitta vulturina,,,,,,,
vrt,1,285231,1420,mitochondrion Pionopsitta caica,,,,,,,
vrt,1,285232,1133,mitochondrion Pionopsitta haematotis,,,,,,,
vrt,1,285233,2032,mitochondrion Pionopsitta pileata,,,,,,,
vrt,1,285234,1134,mitochondrion Pionopsitta pulchra,,,,,,,
vrt,1,285984,5928,mitochondrion Larus bulleri,,,,,,,
vrt,1,286009,2691,mitochondrion Malacochersus tornieri,,,,,,,
vrt,1,286574,1047,mitochondrion Baileychromis centropomoides,,,,,,,
vrt,1,286578,1046,mitochondrion Hemibates stenosoma,,,,,,,
vrt,1,286579,1047,mitochondrion Limnochromis abeelei,,,,,,,
vrt,1,286580,1744,mitochondrion Limnochromis staneri,,,,,,,
vrt,1,28681,1317,mitochondrion Larus canus,,,,,,,
vrt,1,28682,1562,mitochondrion Calidris maritima,,,,,,,
vrt,1,28701,3078,mitochondrion Fratercula arctica,,,,,,,
vrt,1,28708,3713,mitochondrion Synthliboramphus antiquus,,,,,,,
vrt,1,28713,1226,mitochondrion Lanius ludovicianus,,,,,,,
vrt,1,28724,27077,mitochondrion Ptilonorhynchus violaceus,,,,,,,
vrt,1,28730,3380,mitochondrion Empidonax minimus,,,,,,,
vrt,1,28733,1293,mitochondrion Vireo olivaceus,,,,,,,
vrt,1,28742,5918,mitochondrion Cyprinodon rubrofluviatilis,,,,,,,
vrt,1,28743,7233,mitochondrion Cyprinodon variegatus,,,,,,,
vrt,1,28745,1054,mitochondrion Jordanella floridae,,,,,,,
vrt,1,28752,1054,mitochondrion Fluviphylax pygmaeus,,,,,,,
vrt,1,28767,1054,mitochondrion Jenynsia lineata,,,,,,,
vrt,1,28791,3426,mitochondrion Cyprinella lutrensis,,,,,,,
vrt,1,28792,1495,mitochondrion Cyprinella venusta,,,,,,,
vrt,1,28795,2476,mitochondrion Notropis stramineus,,,,,,,
vrt,1,28800,2937,mitochondrion Notemigonus crysoleucas,,,,,,,
vrt,0,28829,13335,Solea senegalensis,,,,,,,
vrt,1,28829,2739,mitochondrion Solea senegalensis,,,,,,,
vrt,1,288313,3752,mitochondrion Hynobius chinensis,,,,,,,
vrt,1,288315,3975,mitochondrion Salamandrella keyserlingii,,,,,,,
vrt,1,288317,4233,mitochondrion Pachyhynobius shangchengensis (Shangcheng stout,,,,,,,
vrt,1,289295,1346,mitochondrion Aphanius isfahani,,,,,,,
vrt,0,289382,1718,Thalassophryne nattereri,,,,,,,
vrt,1,290534,1035,mitochondrion Microlophus delanonis,,,,,,,
vrt,0,291231,1069,Zoarces elongatus,,,,,,,
vrt,1,291261,2458,mitochondrion Thorius n. sp. RLM-2004,,,,,,,
vrt,1,291262,1855,mitochondrion Bolitoglossa n. sp. RLM-2004,,,,,,,
vrt,1,291263,2807,mitochondrion Stereochilus marginatus,,,,,,,
vrt,1,291264,2654,mitochondrion Rhyacotriton variegatus,,,,,,,
vrt,1,291265,1737,mitochondrion Hemidactylium scutatum,,,,,,,
vrt,1,29144,2012,mitochondrion Chanos chanos,,,,,,,
vrt,0,291482,1470,Erythroculter ilishaeformis,,,,,,,
vrt,0,29154,8471,Micropogonias undulatus,,,,,,,
vrt,0,29156,11528,Austrelaps superbus,,,,,,,
vrt,1,291816,1782,mitochondrion Chanodichthys mongolicus,,,,,,,
vrt,0,292442,1584,Rhinoplocephalus nigrescens,,,,,,,
vrt,1,293467,1047,mitochondrion Bathybates minor,,,,,,,
vrt,1,293468,1394,mitochondrion Bathybates graueri,,,,,,,
vrt,1,293470,1047,mitochondrion Bathybates leo,,,,,,,
vrt,1,293957,1913,mitochondrion Teratoscincus keyserlingii,,,,,,,
vrt,1,294742,1376,mitochondrion Dendroica cerulea,,,,,,,
vrt,1,294743,1376,mitochondrion Dendroica graciae,,,,,,,
vrt,1,296138,1139,mitochondrion Gymnothorax unicolor,,,,,,,
vrt,1,297010,2144,mitochondrion Lyciasalamandra atifi,,,,,,,
vrt,1,297798,1783,mitochondrion Ethmalosa fimbriata,,,,,,,
vrt,1,299317,1782,mitochondrion Cromeria nilotica,,,,,,,
vrt,1,299321,1781,mitochondrion Denticeps clupeoides,,,,,,,
vrt,1,299323,1782,mitochondrion Grasseichthys gabonensis,,,,,,,
vrt,1,299324,1783,mitochondrion Kneria sp. SL-2004,,,,,,,
vrt,1,299325,1783,mitochondrion Parakneria cameronensis,,,,,,,
vrt,1,299337,1396,mitochondrion Greenwoodochromis christyi,,,,,,,
vrt,1,300227,1784,mitochondrion Triodon macropterus,,,,,,,
vrt,1,301360,3460,mitochondrion Anolis porcatus x A. allisoni,,,,,,,
vrt,0,30308,1917,Ichthyomyzon unicuspis,,,,,,,
vrt,1,303309,5205,mitochondrion Motacilla alba lugens,,,,,,,
vrt,0,30331,7178,Bufo gargarizans,,,,,,,
vrt,1,30331,2872,mitochondrion Bufo gargarizans,,,,,,,
vrt,1,303310,2776,mitochondrion Motacilla alba leucopsis,,,,,,,
vrt,1,303311,3470,mitochondrion Motacilla alba personata,,,,,,,
vrt,1,303312,1041,mitochondrion Motacilla alba baicalensis,,,,,,,
vrt,1,303313,5552,mitochondrion Motacilla alba ocularis,,,,,,,
vrt,1,303314,3123,mitochondrion Motacilla alba ocularis x lugens,,,,,,,
vrt,1,303322,3664,mitochondrion Gypopsitta caica,,,,,,,
vrt,1,303348,2905,mitochondrion Gypopsitta aurantiocephala,,,,,,,
vrt,1,303349,3634,mitochondrion Gypopsitta barrabandi,,,,,,,
